PM10,PM2.5,SO2,CO,O3,NO2,PM10_pred,PM2.5_pred,SO2_pred,CO_pred,O3_pred,NO2_pred
11.0,23.0,44.0,17.0,32.0,1.0,13.67516,14.136108,36.97472,15.045844,32.270966,3.7099156
11.0,23.0,44.0,17.0,32.0,1.0,13.443469,13.894907,36.648613,14.53019,33.36305,4.1287065
11.0,23.0,44.0,17.0,32.0,1.0,15.272379,18.367767,41.547096,16.758999,32.965874,2.9334874
11.0,23.0,44.0,17.0,32.0,1.0,13.966898,14.935464,36.35357,15.029721,31.908945,3.6443074
11.0,23.0,44.0,17.0,32.0,1.0,13.784943,14.701659,35.999264,14.520782,32.899582,4.0523863
11.0,23.0,44.0,17.0,32.0,1.0,15.229747,18.603415,41.537712,16.911549,34.290043,2.9418945
11.0,23.0,44.0,17.0,32.0,1.0,13.969091,15.231988,36.390892,15.220657,33.211414,3.6373916
11.0,23.0,44.0,17.0,32.0,1.0,13.769235,15.014063,35.99335,14.741609,34.23664,4.0423164
11.0,23.0,44.0,17.0,32.0,1.0,15.19118,18.714603,41.537918,16.981915,34.07712,2.9490938
11.0,23.0,44.0,17.0,32.0,1.0,13.97065,15.361931,36.449356,15.312393,33.0269,3.6321552
11.0,22.0,44.0,17.0,33.0,1.0,13.775375,15.130375,36.04166,14.83456,34.034958,4.0340643
11.0,23.0,44.0,17.0,32.0,1.0,15.211914,18.719072,41.545612,16.983881,33.808323,2.9571924
11.0,22.0,44.0,17.0,33.0,1.0,14.014569,15.388796,36.49931,15.329345,32.776726,3.6326015
11.0,22.0,43.0,17.0,33.0,1.0,13.8234,15.150671,36.086067,14.849734,33.764465,4.0332394
11.0,22.0,44.0,17.0,33.0,1.0,15.242768,18.713615,41.563896,16.986856,33.72226,2.9632993
11.0,22.0,43.0,17.0,33.0,1.0,14.054046,15.386629,36.521255,15.336612,32.691235,3.6361313
11.0,22.0,43.0,16.0,34.0,1.0,13.865417,15.1455,36.10241,14.857592,33.67017,4.0361443
11.0,22.0,43.0,17.0,33.0,1.0,14.755964,17.73143,41.632946,16.937206,35.026527,2.9706392
11.0,22.0,43.0,16.0,34.0,1.0,13.547512,14.435063,36.59512,15.301798,33.924274,3.6546586
10.0,22.0,42.0,16.0,34.0,1.0,13.298789,14.208117,36.186832,14.863506,35.028484,4.0611677
11.0,22.0,43.0,16.0,34.0,1.0,14.868724,17.792278,40.577198,16.916824,34.85624,2.894978
10.0,22.0,42.0,16.0,34.0,1.0,13.723749,14.626759,35.734573,15.325496,33.76103,3.5890667
10.0,22.0,42.0,16.0,35.0,1.0,13.493653,14.426998,35.32832,14.89732,34.84234,3.9976265
10.0,22.0,42.0,16.0,34.0,1.0,14.538223,16.996431,40.224136,15.8153515,35.92999,2.8332672
10.0,22.0,42.0,16.0,35.0,1.0,13.292915,13.862439,35.526684,14.319375,34.70053,3.5216517
10.0,21.0,41.0,16.0,35.0,1.0,13.01166,13.664542,35.15286,13.926853,35.73137,3.9291043
10.0,22.0,42.0,16.0,35.0,1.0,14.200567,17.17912,39.467964,15.729773,35.739235,2.8069553
10.0,21.0,41.0,16.0,35.0,1.0,13.057884,14.12434,34.93776,14.297518,34.539227,3.4771
10.0,21.0,40.0,16.0,36.0,1.0,12.817181,13.9219055,34.56087,13.923958,35.533924,3.872386
10.0,21.0,41.0,16.0,35.0,1.0,14.153783,17.61725,39.466694,15.865638,36.94935,2.8191736
10.0,21.0,40.0,16.0,36.0,1.0,13.073572,14.633434,34.98775,14.471083,35.75119,3.4680433
10.0,21.0,40.0,16.0,36.0,1.0,12.84401,14.447585,34.5748,14.121763,36.77006,3.8574243
10.0,21.0,40.0,16.0,36.0,1.0,13.644721,17.015959,38.53366,15.875196,36.808334,2.7682514
10.0,21.0,40.0,16.0,36.0,1.0,12.630033,14.123168,34.26115,14.53744,35.653282,3.4194431
10.0,21.0,39.0,15.0,37.0,1.0,12.392188,13.929289,33.86864,14.217396,36.720108,3.808834
10.0,21.0,40.0,16.0,36.0,1.0,13.5997715,17.044346,37.467022,15.883684,37.842297,2.696396
10.0,21.0,39.0,15.0,37.0,1.0,12.631184,14.324531,33.43246,14.642339,36.799656,3.342649
10.0,21.0,38.0,15.0,37.0,1.0,12.401163,14.161476,33.026485,14.3526535,37.890152,3.7342236
10.0,21.0,39.0,15.0,37.0,1.0,13.60867,17.097408,37.28594,15.969803,37.86,2.6810563
10.0,21.0,38.0,15.0,37.0,1.0,12.659571,14.407724,33.3195,14.759859,36.85612,3.3224587
10.0,21.0,38.0,15.0,38.0,1.0,12.429459,14.240759,32.90762,14.477433,37.936607,3.7144375
10.0,21.0,38.0,15.0,37.0,1.0,13.162799,16.347927,36.217697,14.789741,38.51968,2.5727372
10.0,21.0,38.0,15.0,38.0,1.0,12.143101,13.729655,32.520218,13.69623,37.471077,3.2019758
10.0,20.0,37.0,15.0,38.0,1.0,11.893108,13.549016,32.155006,13.445165,38.493614,3.5890617
10.0,21.0,38.0,15.0,38.0,1.0,13.354632,16.926561,35.375298,14.670002,38.399075,2.518352
10.0,20.0,37.0,15.0,38.0,1.0,12.416934,14.431056,31.855436,13.641702,37.406166,3.1290221
10.0,20.0,37.0,15.0,39.0,1.0,12.21321,14.263824,31.47672,13.401394,38.368458,3.5059433
10.0,20.0,37.0,15.0,38.0,1.0,13.332097,17.191475,35.43251,14.770118,39.542953,2.5299778
10.0,20.0,37.0,15.0,39.0,1.0,12.415844,14.756375,31.969694,13.801249,38.6444,3.1187792
9.0,20.0,36.0,15.0,39.0,1.0,12.220495,14.595909,31.561842,13.582225,39.625443,3.4911103
10.0,20.0,37.0,15.0,39.0,1.0,12.837286,16.508795,34.56756,14.780458,39.38325,2.485227
9.0,20.0,36.0,15.0,39.0,1.0,11.948431,14.147326,31.276468,13.887319,38.610764,3.075707
9.0,19.0,35.0,15.0,40.0,1.0,11.746091,13.980574,30.886147,13.6937065,39.61665,3.4495018
9.0,20.0,36.0,15.0,39.0,1.0,12.909423,16.418455,34.456413,14.824097,40.49032,2.4832203
9.0,19.0,35.0,15.0,40.0,1.0,12.009549,14.141561,31.232908,13.988855,39.81323,3.0640059
8.0,18.0,35.0,15.0,40.0,1.0,11.796526,14.0003605,30.823246,13.815953,40.843475,3.4393725
9.0,19.0,35.0,15.0,40.0,1.0,12.457727,16.08981,33.607117,14.83095,40.355526,2.4471016
8.0,18.0,35.0,15.0,40.0,1.0,11.590617,13.87668,30.526213,14.058781,39.772663,3.0209033
9.0,18.0,34.0,14.000000000000002,41.0,1.0,11.380333,13.728004,30.126152,13.90836,40.81337,3.3919744
8.0,18.0,35.0,15.0,40.0,1.0,11.978357,15.4917,32.664474,14.783146,41.458538,2.394607
9.0,18.0,34.0,14.000000000000002,41.0,1.0,11.108915,13.385287,29.750118,14.099191,40.984707,2.9667158
9.0,18.0,34.0,15.0,41.0,1.0,10.873324,13.242144,29.34836,13.988195,42.06979,3.3382795
9.0,18.0,34.0,14.000000000000002,41.0,1.0,11.187739,14.355899,32.524193,14.823172,41.56633,2.3959296
9.0,18.0,34.0,15.0,41.0,1.0,10.326058,12.2722845,29.68594,14.189169,41.120716,2.9743247
9.0,19.0,33.0,15.0,41.0,1.0,10.063456,12.119604,29.309967,14.104608,42.245213,3.351599
9.0,18.0,34.0,15.0,41.0,1.0,11.371488,14.151764,31.443918,13.717906,42.07366,2.2753127
9.0,19.0,33.0,15.0,41.0,1.0,10.499965,12.194472,28.837494,13.148208,41.53155,2.8432672
9.0,19.0,33.0,14.000000000000002,42.0,1.0,10.258247,12.071977,28.493687,13.071808,42.522285,3.2151732
9.0,19.0,33.0,15.0,41.0,1.0,12.03935,15.296228,31.670954,14.667792,42.30981,2.323171
9.0,19.0,33.0,14.000000000000002,42.0,1.0,11.250945,13.429008,29.009476,14.10318,41.88815,2.88023
9.0,19.0,32.0,14.000000000000002,42.0,1.0,11.049714,13.3480625,28.608637,14.029562,42.89398,3.2488554
9.0,19.0,33.0,14.000000000000002,42.0,1.0,12.293323,16.041542,30.85039,14.848269,41.959755,2.2648
9.0,19.0,32.0,14.000000000000002,42.0,1.0,11.554677,14.260237,28.332212,14.321629,41.670494,2.8080516
9.0,19.0,32.0,14.000000000000002,43.0,1.0,11.376638,14.18837,27.926996,14.249851,42.64414,3.1690364
9.0,19.0,32.0,14.000000000000002,42.0,1.0,11.719144,15.18072,30.501978,13.843327,42.84082,2.2037408
9.0,19.0,32.0,14.000000000000002,43.0,1.0,10.891391,13.390114,28.123848,13.375086,42.46045,2.7306664
9.0,19.0,30.999999999999996,14.000000000000002,43.0,1.0,10.6725645,13.293191,27.760572,13.323954,43.368656,3.0862083
9.0,19.0,32.0,14.000000000000002,43.0,1.0,11.796099,15.646949,29.802914,13.638586,42.65422,2.1616702
9.0,19.0,30.999999999999996,14.000000000000002,43.0,1.0,11.026931,13.9228325,27.542433,13.208105,42.337376,2.6686535
10.0,20.0,30.999999999999996,15.0,43.0,1.0,10.849886,13.832256,27.178394,13.165524,43.21247,3.0117774
9.0,19.0,30.999999999999996,14.000000000000002,43.0,1.0,11.819185,15.863444,29.833252,13.680527,43.901764,2.1713667
10.0,20.0,30.999999999999996,15.0,43.0,1.0,11.05222,14.189548,27.598171,13.289613,43.588085,2.6620421
10.0,21.0,30.999999999999996,15.0,43.0,1.0,10.891214,14.121188,27.212936,13.266368,44.474483,3.003891
10.0,20.0,30.999999999999996,15.0,43.0,1.0,11.763923,16.057384,29.019554,13.7253,43.756645,2.1195035
10.0,21.0,30.999999999999996,15.0,43.0,1.0,11.031452,14.449062,26.90431,13.370124,43.51187,2.603752
10.0,20.0,30.999999999999996,15.0,44.0,1.0,10.889341,14.392245,26.531794,13.356784,44.38378,2.9418821
10.0,21.0,30.999999999999996,15.0,43.0,1.0,13.096462,18.105059,28.984997,14.875423,43.931126,2.1612086
10.0,20.0,30.999999999999996,15.0,44.0,1.0,12.340048,16.546635,26.882442,14.492371,43.853127,2.6216445
10.0,21.0,30.999999999999996,15.0,44.0,0.0,12.187296,16.508577,26.47645,14.461689,44.724224,2.949296
10.0,20.0,30.999999999999996,15.0,44.0,1.0,13.221579,18.449835,28.897726,15.059551,43.810547,2.136235
10.0,21.0,30.999999999999996,15.0,44.0,0.0,12.407242,16.832632,26.810587,14.663878,43.76059,2.5956419
10.0,21.0,30.999999999999996,15.0,44.0,0.0,12.216735,16.754765,26.406626,14.625889,44.623646,2.9224265
10.0,21.0,30.999999999999996,15.0,44.0,0.0,12.419924,17.24061,28.983974,14.890428,44.708458,2.1100335
10.0,21.0,30.999999999999996,15.0,44.0,0.0,11.567441,15.603197,26.921734,14.534608,44.654984,2.5847323
10.0,21.0,30.999999999999996,15.0,45.0,0.0,11.345846,15.524936,26.53587,14.515239,45.569687,2.9270806
10.0,21.0,30.999999999999996,15.0,44.0,0.0,12.979399,17.969437,28.429726,14.899306,45.058422,1.6204981
10.0,21.0,30.999999999999996,15.0,45.0,0.0,11.970998,16.139893,26.472431,14.415568,45.010956,2.191751
10.0,21.0,30.999999999999996,15.0,45.0,0.0,11.704395,16.107702,26.298735,14.345105,46.08586,2.594449
10.0,21.0,30.999999999999996,15.0,45.0,0.0,12.86386,17.779613,28.813015,14.902753,45.123306,1.5329742
10.0,21.0,30.999999999999996,15.0,45.0,0.0,11.818207,15.854181,26.759392,14.375091,44.92843,2.149602
10.0,20.0,30.999999999999996,15.0,45.0,0.0,11.538223,15.829327,26.625488,14.30122,46.005615,2.5720458
10.0,21.0,30.999999999999996,15.0,45.0,0.0,12.804346,17.55229,29.044703,14.87347,46.02951,1.4874191
10.0,20.0,30.999999999999996,15.0,45.0,0.0,11.711897,15.584011,26.909006,14.317411,45.698025,2.14092
10.0,20.0,30.999999999999996,15.0,45.0,0.0,11.437459,15.601745,26.802141,14.251637,46.805805,2.5805573
10.0,20.0,30.999999999999996,15.0,45.0,0.0,12.781318,17.518148,29.018547,14.91954,46.068554,1.440177
10.0,20.0,30.999999999999996,15.0,45.0,0.0,11.686569,15.546316,26.862892,14.34954,45.66118,2.119377
10.0,20.0,30.999999999999996,15.0,45.0,1.0,11.416814,15.586716,26.779697,14.289084,46.76997,2.568538
10.0,20.0,30.999999999999996,15.0,45.0,0.0,12.349345,16.649048,29.053308,14.896061,45.92762,1.4129969
10.0,20.0,30.999999999999996,15.0,45.0,1.0,11.272143,14.699057,26.914536,14.350818,45.540096,2.1220472
10.0,20.0,30.999999999999996,15.0,46.00000000000001,1.0,10.9971695,14.764353,26.865389,14.301804,46.662807,2.5885446
10.0,20.0,30.999999999999996,15.0,45.0,1.0,12.487039,16.630123,29.000639,14.957398,45.74478,1.3973179
10.0,20.0,30.999999999999996,15.0,46.00000000000001,1.0,11.433897,14.753581,26.906204,14.430505,45.43786,2.106921
9.0,20.0,32.0,15.0,45.0,1.0,11.171632,14.857867,26.86386,14.3858595,46.602535,2.5755534
10.0,20.0,30.999999999999996,15.0,46.00000000000001,1.0,12.43816,16.503492,29.518164,14.90923,45.2349,1.8722572
9.0,20.0,32.0,15.0,45.0,1.0,11.551868,14.763477,27.264202,14.482919,44.900192,2.4762776
9.0,19.0,33.0,16.0,45.0,1.0,11.333872,14.814903,27.009245,14.473827,45.894268,2.8869958
9.0,20.0,32.0,15.0,45.0,1.0,12.521432,16.81431,29.177242,14.876519,46.230843,1.9387518
9.0,19.0,33.0,16.0,45.0,1.0,11.642995,15.182747,27.024809,14.500925,45.96208,2.4892776
9.0,18.0,33.0,16.0,45.0,1.0,11.440515,15.24451,26.73153,14.50284,46.94006,2.8793256
9.0,19.0,33.0,16.0,45.0,1.0,12.009125,16.476372,29.843779,14.922552,45.290955,2.0296607
9.0,18.0,33.0,16.0,45.0,1.0,11.177072,14.814653,27.669912,14.568722,45.09464,2.5593443
9.0,18.0,34.0,16.0,45.0,1.0,10.969385,14.797924,27.329754,14.572555,46.065014,2.9334948
9.0,18.0,33.0,16.0,45.0,1.0,11.999476,16.477999,30.982857,15.917449,45.283108,2.1954136
9.0,18.0,34.0,16.0,45.0,1.0,11.196741,14.805975,28.650387,15.527424,45.11893,2.7151017
9.0,18.0,35.0,17.0,44.0,1.0,10.975882,14.79189,28.273438,15.516314,46.10094,3.0852556
9.0,18.0,34.0,16.0,45.0,1.0,11.586046,15.191623,31.052238,15.923354,45.30545,2.1996076
9.0,18.0,35.0,17.0,44.0,1.0,10.755443,13.54509,28.702951,15.524283,45.078754,2.7460055
9.0,19.0,36.0,17.0,43.0,1.0,10.511425,13.547222,28.355793,15.49778,46.061302,3.130999
9.0,18.0,35.0,17.0,44.0,1.0,11.687325,14.741894,31.838133,15.81489,45.34391,2.2328436
9.0,19.0,36.0,17.0,43.0,1.0,10.8035145,13.011833,29.304361,15.360257,44.944874,2.8062408
9.0,18.0,37.0,18.0,42.0,1.0,10.517531,13.003651,28.92596,15.3243885,45.92032,3.2059784
9.0,19.0,36.0,17.0,43.0,1.0,12.220564,15.399326,32.935215,16.864689,44.319687,2.338489
9.0,18.0,37.0,18.0,42.0,1.0,11.428104,13.602361,30.168283,16.294708,43.922234,2.9300234
8.0,18.0,37.0,18.0,41.0,0.0,11.18852,13.607043,29.767426,16.213213,44.981647,3.3372517
9.0,18.0,37.0,18.0,42.0,1.0,12.606522,15.723834,33.767616,16.979147,43.06193,2.359089
8.0,18.0,37.0,18.0,41.0,0.0,11.749254,13.751477,30.769693,16.305002,42.6065,2.9761827
8.0,17.0,38.0,18.0,40.0,0.0,11.478493,13.721715,30.353683,16.193785,43.736515,3.3931284
8.0,18.0,37.0,18.0,41.0,0.0,12.571926,15.382831,34.9583,17.917725,42.17086,2.477386
8.0,17.0,38.0,18.0,40.0,0.0,11.763889,13.296555,31.725924,17.102325,41.710186,3.1197739
8.0,17.0,38.0,19.0,40.0,0.0,11.487007,13.246703,31.306015,16.941849,42.95084,3.5512054
8.0,17.0,38.0,18.0,40.0,0.0,12.298248,14.638366,34.528324,17.960148,41.948166,1.9459846
8.0,17.0,38.0,19.0,40.0,0.0,11.230831,12.301832,31.34639,17.007544,41.513283,2.7589521
8.0,17.0,39.0,19.0,39.0,0.0,10.837271,12.308035,31.177296,16.809998,42.897205,3.2822042
8.0,17.0,38.0,19.0,40.0,0.0,11.964156,13.516256,35.76283,17.970352,41.216686,1.9545983
8.0,17.0,39.0,19.0,39.0,0.0,10.770914,10.954239,32.26444,16.867388,40.51786,2.8379548
8.0,17.0,39.0,19.0,38.0,0.0,10.318799,10.956412,32.15827,16.652962,41.96884,3.383923
8.0,17.0,39.0,19.0,39.0,0.0,12.571656,13.936033,36.186035,19.006361,41.498318,1.9549947
8.0,17.0,39.0,19.0,38.0,0.0,11.434161,11.460742,32.513428,17.750256,40.73693,2.9041085
8.0,17.0,39.0,19.0,37.0,0.0,11.029521,11.559874,32.433067,17.4918,42.265083,3.478305
8.0,17.0,39.0,19.0,38.0,0.0,12.577681,13.432925,36.890095,19.204683,40.82355,1.9569308
8.0,17.0,39.0,19.0,37.0,0.0,11.348504,10.808888,33.005272,17.810555,39.914665,2.9574776
7.000000000000001,16.0,39.0,19.0,37.0,0.0,10.921237,10.89567,32.987896,17.527689,41.522987,3.5468066
8.0,17.0,39.0,19.0,37.0,0.0,12.634844,13.176894,36.847027,19.130428,39.576866,1.9332561
7.000000000000001,16.0,39.0,19.0,37.0,0.0,11.336508,10.490857,32.893192,17.65997,38.613297,2.9691446
7.000000000000001,16.0,40.0,19.0,37.0,0.0,10.910293,10.593004,32.940643,17.359335,40.255493,3.5649962
7.000000000000001,16.0,39.0,19.0,37.0,0.0,12.73161,13.243031,36.786083,19.130451,38.536743,1.9075277
7.000000000000001,16.0,40.0,19.0,37.0,0.0,11.440399,10.562108,32.845264,17.64776,37.66781,2.9503703
7.000000000000001,16.0,40.0,19.0,36.0,0.0,11.025182,10.671171,32.909935,17.334452,39.34132,3.5466142
7.000000000000001,16.0,40.0,19.0,37.0,0.0,11.9265785,11.982394,36.845955,19.09217,39.153328,1.9446144
7.000000000000001,16.0,40.0,19.0,36.0,0.0,10.597081,9.312748,32.900196,17.585318,38.231277,3.0067527
7.000000000000001,16.0,41.0,20.0,35.0,1.0,10.168532,9.448975,33.01632,17.28802,40.01197,3.6039577
7.000000000000001,16.0,40.0,19.0,36.0,0.0,12.119826,12.048835,37.70021,19.167442,39.341793,2.006954
7.000000000000001,16.0,41.0,20.0,35.0,1.0,10.765979,9.322363,33.56885,17.6109,38.36687,3.067362
7.000000000000001,16.0,42.0,20.0,35.0,1.0,10.340823,9.473844,33.663452,17.303333,40.19389,3.664012
7.000000000000001,16.0,41.0,20.0,35.0,1.0,12.249736,12.1609955,37.70087,19.149845,38.057037,2.0268884
7.000000000000001,16.0,42.0,20.0,35.0,1.0,10.89217,9.389612,33.517338,17.551882,37.082653,3.0890083
7.000000000000001,16.0,42.0,20.0,34.0,1.0,10.509956,9.554519,33.642487,17.226374,38.920547,3.6777456
7.000000000000001,16.0,42.0,20.0,35.0,1.0,12.410135,12.804158,39.390213,20.32877,36.332207,2.7136862
7.000000000000001,16.0,42.0,20.0,34.0,1.0,11.442697,10.142681,34.703083,18.640509,35.52696,3.6102633
7.000000000000001,16.0,42.0,20.0,33.0,1.0,11.281184,10.351135,34.580097,18.283617,37.449455,4.1059017
7.000000000000001,16.0,42.0,20.0,34.0,1.0,12.265451,12.324543,39.7684,20.284344,36.415833,2.7882419
7.000000000000001,16.0,42.0,20.0,33.0,1.0,11.279126,9.650829,35.026775,18.577011,35.678165,3.6653337
7.000000000000001,16.0,43.0,20.0,33.0,1.0,11.093964,9.842909,34.880062,18.211088,37.64996,4.1544437
7.000000000000001,16.0,42.0,20.0,33.0,1.0,12.226312,12.400381,39.722404,20.160105,35.423725,2.8415656
7.000000000000001,16.0,43.0,20.0,33.0,1.0,11.279103,9.710571,34.98551,18.44205,34.74397,3.6910515
7.000000000000001,16.0,43.0,20.0,32.0,1.0,11.110237,9.872506,34.82094,18.060875,36.70151,4.1645923
7.000000000000001,16.0,43.0,20.0,33.0,1.0,12.187522,12.567424,39.643982,20.070528,34.40814,2.8647017
7.000000000000001,16.0,43.0,20.0,32.0,1.0,11.257539,9.831826,34.88811,18.319561,33.738743,3.7014499
7.000000000000001,16.0,44.0,21.0,31.0,1.0,11.099931,9.967434,34.73111,17.926083,35.68722,4.16414
7.000000000000001,16.0,43.0,20.0,32.0,1.0,12.247579,12.4867935,40.62198,20.058586,34.762596,2.946939
7.000000000000001,16.0,44.0,21.0,31.0,1.0,11.260475,9.652166,35.62025,18.233942,34.01178,3.7752278
7.000000000000001,15.0,44.0,21.0,31.0,1.0,11.076625,9.790511,35.453995,17.831799,35.99367,4.236045
7.000000000000001,16.0,44.0,21.0,31.0,1.0,12.337707,12.424216,40.71094,19.960918,33.690212,2.9791014
7.000000000000001,15.0,44.0,21.0,31.0,1.0,11.34675,9.512417,35.59278,18.046356,32.868126,3.8147736
7.000000000000001,15.0,44.0,21.0,31.0,1.0,11.169379,9.635445,35.44276,17.622065,34.840923,4.2698317
7.000000000000001,15.0,44.0,21.0,31.0,1.0,12.8505745,13.215557,41.947422,21.162762,32.948296,3.1137137
7.000000000000001,15.0,44.0,21.0,31.0,1.0,11.993151,10.282686,36.510933,19.066732,32.260193,3.9397817
7.000000000000001,16.0,44.0,21.0,30.0,1.0,11.872448,10.426609,36.30291,18.57585,34.335487,4.388739
7.000000000000001,15.0,44.0,21.0,31.0,1.0,12.344475,11.859041,41.94473,21.17707,33.24629,3.1392775
7.000000000000001,16.0,44.0,21.0,30.0,1.0,11.424113,8.969381,36.478157,19.041546,32.631107,3.9878368
7.000000000000001,16.0,44.0,21.0,30.0,1.0,11.270829,9.136992,36.30938,18.555046,34.83002,4.4432516
7.000000000000001,16.0,44.0,21.0,30.0,1.0,12.427862,11.64527,41.820007,21.14255,33.53688,3.1175122
7.000000000000001,16.0,44.0,21.0,30.0,1.0,11.471005,8.793391,36.327274,18.978027,32.882473,3.9909368
7.000000000000001,16.0,45.0,21.0,29.0,1.0,11.31266,8.998107,36.175495,18.490849,35.09892,4.4543858
7.000000000000001,16.0,44.0,21.0,30.0,1.0,12.911683,12.501111,41.68845,21.185402,32.36862,3.074735
7.000000000000001,16.0,45.0,21.0,29.0,1.0,11.978473,9.601167,36.151,18.955137,31.669485,3.9613895
8.0,16.0,45.0,21.0,29.0,1.0,11.849589,9.801523,35.998528,18.443377,33.829437,4.420985
7.000000000000001,16.0,45.0,21.0,29.0,1.0,12.777673,12.400983,41.73847,21.131662,32.476963,3.0717194
8.0,16.0,45.0,21.0,29.0,1.0,11.808449,9.455188,36.168797,18.88602,31.77723,3.9599419
8.0,16.0,45.0,21.0,29.0,1.0,11.663715,9.642271,36.027565,18.37611,33.96098,4.419363
8.0,16.0,45.0,21.0,29.0,1.0,12.857522,12.438024,42.66088,21.172184,31.600252,3.1487937
8.0,16.0,45.0,21.0,29.0,1.0,11.886694,9.355937,36.851425,18.829088,30.86344,4.0241365
8.0,16.0,45.0,21.0,28.0,1.0,11.741031,9.528241,36.72437,18.299726,33.07921,4.47474
8.0,16.0,45.0,21.0,29.0,1.0,13.312385,12.710223,42.713337,21.042976,31.403727,3.1460605
8.0,16.0,45.0,21.0,28.0,1.0,12.327554,9.633229,36.883465,18.694227,30.61659,4.0288076
8.0,17.0,46.0,21.0,28.0,1.0,12.184654,9.814905,36.74194,18.154379,32.788086,4.4826574
8.0,16.0,45.0,21.0,28.0,1.0,13.34931,12.576275,42.794342,21.034313,31.70918,3.1517222
8.0,17.0,46.0,21.0,28.0,1.0,12.332968,9.49853,36.924164,18.677078,30.918303,4.039962
8.0,17.0,46.0,21.0,28.0,1.0,12.180321,9.686972,36.778324,18.138664,33.105343,4.4963684
8.0,17.0,46.0,21.0,28.0,1.0,13.421495,12.592091,42.709652,21.070667,30.734987,3.1553385
8.0,17.0,46.0,21.0,28.0,1.0,12.445382,9.507093,36.835987,18.678001,29.96306,4.0486946
8.0,17.0,46.0,21.0,27.0,1.0,12.311917,9.682676,36.69993,18.128233,32.14948,4.4994993
8.0,17.0,46.0,21.0,28.0,1.0,13.847546,13.33479,43.718636,21.145016,30.798721,3.2249022
8.0,17.0,46.0,21.0,27.0,1.0,12.859133,10.115545,37.576817,18.692947,29.949617,4.098777
8.0,17.0,47.0,21.0,27.0,1.0,12.735447,10.296296,37.418488,18.12257,32.082157,4.5465546
8.0,17.0,46.0,21.0,27.0,1.0,13.752452,13.215237,43.807705,21.101992,30.846453,3.2446203
8.0,17.0,47.0,21.0,27.0,1.0,12.737017,9.9631605,37.615105,18.637337,30.01652,4.1163683
8.0,17.0,48.0,22.0,26.0,1.0,12.604549,10.141098,37.463966,18.067722,32.166656,4.5636363
8.0,17.0,47.0,21.0,27.0,1.0,13.75909,13.332226,43.727283,21.095612,29.77817,3.2558134
8.0,17.0,48.0,22.0,26.0,1.0,12.780148,10.060253,37.537746,18.618681,29.041073,4.123192
8.0,17.0,48.0,22.0,26.0,1.0,12.682409,10.22578,37.395767,18.026346,31.141506,4.5636997
8.0,17.0,48.0,22.0,26.0,1.0,13.811547,13.288492,44.744606,21.119122,30.06618,3.340994
8.0,17.0,48.0,22.0,26.0,1.0,12.785328,9.910169,38.297276,18.588215,29.296822,4.1952624
8.0,17.0,48.0,21.0,26.0,1.0,12.673501,10.082259,38.15659,17.98933,31.417297,4.633133
8.0,17.0,48.0,22.0,26.0,1.0,14.316664,14.191164,46.030556,22.297958,29.451944,3.5117745
8.0,17.0,48.0,21.0,26.0,1.0,13.44521,10.714547,39.206375,19.589355,28.718979,4.33972
7.000000000000001,16.0,46.0,21.0,26.0,1.0,13.406825,10.879295,39.01117,18.92676,30.850704,4.75889
8.0,17.0,48.0,21.0,26.0,1.0,14.119854,13.617904,45.959484,22.290833,29.534143,3.5092285
7.000000000000001,16.0,46.0,21.0,26.0,1.0,13.189334,10.129101,39.09161,19.539001,28.810745,4.357056
7.000000000000001,15.0,45.0,20.0,26.0,1.0,13.12429,10.30841,38.938572,18.879416,31.01742,4.781844
7.000000000000001,16.0,46.0,21.0,26.0,1.0,13.827365,12.619021,45.617527,21.083803,29.440754,3.4207556
7.000000000000001,15.0,45.0,20.0,26.0,1.0,12.676133,9.084335,38.775448,18.391155,28.68614,4.2986026
7.000000000000001,15.0,45.0,20.0,27.0,1.0,12.553139,9.291534,38.707447,17.7626,30.85612,4.739642
7.000000000000001,15.0,45.0,20.0,26.0,1.0,13.182261,11.850592,43.743515,20.931961,29.585482,3.287437
7.000000000000001,15.0,45.0,20.0,27.0,1.0,12.066028,8.550091,37.337612,18.31441,28.903818,4.204073
7.000000000000001,15.0,45.0,20.0,27.0,1.0,11.937832,8.751786,37.28186,17.725985,31.171936,4.6464787
7.000000000000001,15.0,45.0,20.0,27.0,1.0,12.644752,10.708341,42.296295,19.959978,29.774788,3.1360373
7.000000000000001,15.0,45.0,20.0,27.0,1.0,11.412774,7.531387,36.263596,17.47431,29.053984,4.082793
7.000000000000001,16.0,45.0,20.0,27.0,1.0,11.209748,7.7440214,36.277218,16.927258,31.316557,4.5343094
7.000000000000001,15.0,45.0,20.0,27.0,1.0,12.853372,11.129664,42.426334,19.992554,30.9256,3.1349866
7.000000000000001,16.0,45.0,20.0,27.0,1.0,11.68599,8.035329,36.45601,17.583012,30.126526,4.069441
8.0,16.0,44.0,20.0,27.0,1.0,11.496885,8.267424,36.41181,17.066195,32.387444,4.523427
7.000000000000001,16.0,45.0,20.0,27.0,1.0,12.884163,11.357197,42.476387,20.09676,30.619358,3.1670947
8.0,16.0,44.0,20.0,27.0,1.0,11.80619,8.303309,36.59261,17.74152,29.898848,4.074457
8.0,16.0,44.0,20.0,27.0,1.0,11.644629,8.515612,36.509567,17.225529,32.140793,4.522578
